SampleID,GID
SEEDGWAS5165,21399
SEEDGWAS5166,27202
SEEDGWAS5167,26104
SEEDGWAS5168,27046
SEEDGWAS5169,28198
SEEDGWAS517,29118
SEEDGWAS5170,28287
SEEDGWAS5171,28350
SEEDGWAS5172,28702
SEEDGWAS5173,28911
SEEDGWAS518,29120
SEEDGWAS5184,83
SEEDGWAS5185,555
SEEDGWAS5186,592
SEEDGWAS5187,1870
SEEDGWAS5188,1892
SEEDGWAS5189,2039
SEEDGWAS519,29145
SEEDGWAS5190,2116
SEEDGWAS5191,2263
SEEDGWAS5192,2860
SEEDGWAS5193,2867
SEEDGWAS5194,5788
SEEDGWAS5195,5872
SEEDGWAS5196,6723
SEEDGWAS5197,7812
SEEDGWAS5198,7934
SEEDGWAS5199,8002
SEEDGWAS52,6630
SEEDGWAS520,29146
SEEDGWAS5200,8295
SEEDGWAS5201,8379
SEEDGWAS5202,8521
SEEDGWAS5203,8553
SEEDGWAS5204,8554
SEEDGWAS5205,8673
SEEDGWAS5206,8727
SEEDGWAS5207,8800
SEEDGWAS5208,8848
SEEDGWAS5209,8904
SEEDGWAS521,29148
SEEDGWAS5210,8922
SEEDGWAS5211,9919
SEEDGWAS5212,10353
SEEDGWAS5213,10426
SEEDGWAS5214,12033
SEEDGWAS5215,12786
SEEDGWAS5216,12820
SEEDGWAS5217,15531
SEEDGWAS5218,15563
SEEDGWAS5219,15973
SEEDGWAS522,29155
SEEDGWAS5220,15977
SEEDGWAS5221,16050
SEEDGWAS5222,16721
SEEDGWAS5223,16728
SEEDGWAS5224,17115
SEEDGWAS5225,20091
SEEDGWAS5226,20287
SEEDGWAS5227,20304
SEEDGWAS5228,20314
SEEDGWAS5229,20319
SEEDGWAS523,29156
SEEDGWAS5230,20355
SEEDGWAS5231,20364
SEEDGWAS5232,20367
SEEDGWAS5233,20399
SEEDGWAS5234,20567
SEEDGWAS5235,20603
SEEDGWAS5236,20605
SEEDGWAS5237,20606
SEEDGWAS5238,20616
SEEDGWAS5239,20636
SEEDGWAS524,29158
SEEDGWAS5240,20637
SEEDGWAS5241,20638
SEEDGWAS5242,22453
SEEDGWAS5243,22638
SEEDGWAS5244,22870
SEEDGWAS5245,22875
SEEDGWAS5246,22906
SEEDGWAS5247,22927
SEEDGWAS5248,22929
SEEDGWAS5249,22935
SEEDGWAS525,29163
SEEDGWAS5250,22937
SEEDGWAS5251,23088
SEEDGWAS5252,23098
SEEDGWAS5253,23103
SEEDGWAS5254,23113
SEEDGWAS5255,23114
SEEDGWAS5256,23124
SEEDGWAS5257,23126
SEEDGWAS5258,23172
SEEDGWAS5259,23174
SEEDGWAS526,29270
SEEDGWAS5260,23529
SEEDGWAS5261,23655
SEEDGWAS5262,23656
SEEDGWAS5263,24081
SEEDGWAS5264,24229
SEEDGWAS5265,24261
SEEDGWAS5266,24280
SEEDGWAS5267,24350
SEEDGWAS5268,24351
SEEDGWAS5269,24454
SEEDGWAS527,29271
SEEDGWAS5270,24457
SEEDGWAS5271,24459
SEEDGWAS5272,24495
SEEDGWAS5273,24515
SEEDGWAS5274,24545
SEEDGWAS5275,24554
SEEDGWAS5276,24595
SEEDGWAS5277,24631
SEEDGWAS5278,23869
SEEDGWAS5279,24968
SEEDGWAS528,29272
SEEDGWAS5280,25009
SEEDGWAS5281,25037
SEEDGWAS5282,25044
SEEDGWAS5283,25082
SEEDGWAS5284,25242
SEEDGWAS5285,25246
SEEDGWAS5286,25251
SEEDGWAS5287,25255
SEEDGWAS5288,25257
SEEDGWAS5289,25375
SEEDGWAS529,29279
SEEDGWAS5290,25385
SEEDGWAS5291,25419
SEEDGWAS5292,25421
SEEDGWAS5293,25456
SEEDGWAS5294,25467
SEEDGWAS5295,25479
SEEDGWAS5296,25482
SEEDGWAS5297,25497
SEEDGWAS5298,25504
SEEDGWAS5299,25506
SEEDGWAS53,6638
SEEDGWAS530,29323
SEEDGWAS5300,25510
SEEDGWAS5301,25513
SEEDGWAS5302,25546
SEEDGWAS5303,25896
SEEDGWAS5304,25924
SEEDGWAS5305,25926
SEEDGWAS5306,26003
SEEDGWAS5307,26023
SEEDGWAS5308,26039
SEEDGWAS5309,26042
SEEDGWAS531,29356
SEEDGWAS5310,26078
SEEDGWAS5311,26100
SEEDGWAS5312,26346
SEEDGWAS5313,26350
SEEDGWAS5314,26363
SEEDGWAS5315,26370
SEEDGWAS5316,26381
SEEDGWAS5317,26465
SEEDGWAS5318,26142
SEEDGWAS5319,26147
SEEDGWAS5320,26806
SEEDGWAS5321,26814
SEEDGWAS5322,26869
SEEDGWAS5323,26139
SEEDGWAS5324,26887
SEEDGWAS5325,26916
SEEDGWAS5326,26919
SEEDGWAS5327,26921
SEEDGWAS5328,26949
SEEDGWAS5329,26974
SEEDGWAS5330,26975
SEEDGWAS5331,27019
SEEDGWAS5332,27026
SEEDGWAS5333,27040
SEEDGWAS5334,27059
SEEDGWAS5335,27063
SEEDGWAS5336,27069
SEEDGWAS5338,27049
SEEDGWAS5339,27206
SEEDGWAS5340,27207
SEEDGWAS5341,27293
SEEDGWAS5342,259340
SEEDGWAS5343,259341
SEEDGWAS5344,259348
SEEDGWAS5345,27675
SEEDGWAS5346,27389
SEEDGWAS5347,27412
SEEDGWAS5348,27428
SEEDGWAS5349,27435
SEEDGWAS535,29578
SEEDGWAS5350,27435
SEEDGWAS5351,27870
SEEDGWAS5352,28137
SEEDGWAS5353,28373
SEEDGWAS5354,28382
SEEDGWAS5355,28421
SEEDGWAS5356,28840
SEEDGWAS5357,28999
SEEDGWAS5358,29015
SEEDGWAS5359,28462
SEEDGWAS536,29581
SEEDGWAS5360,26307
SEEDGWAS5361,26205
SEEDGWAS5362,29430
SEEDGWAS5363,29508
SEEDGWAS5364,29522
SEEDGWAS5365,29566
SEEDGWAS5366,29622
SEEDGWAS5367,263668
SEEDGWAS5368,263670
SEEDGWAS5369,29688
SEEDGWAS537,29586
SEEDGWAS5370,29701
SEEDGWAS538,29587
SEEDGWAS539,29594
SEEDGWAS54,6649
SEEDGWAS541,29597
SEEDGWAS542,29600
SEEDGWAS543,29605
SEEDGWAS544,29606
SEEDGWAS545,29609
SEEDGWAS547,29615
SEEDGWAS548,29616
SEEDGWAS549,29626
SEEDGWAS55,6650
SEEDGWAS550,30031
SEEDGWAS551,30036
SEEDGWAS552,30051
SEEDGWAS553,30055
SEEDGWAS554,30057
SEEDGWAS555,30058
SEEDGWAS556,30059
SEEDGWAS557,30060
SEEDGWAS559,30070
SEEDGWAS56,6725
SEEDGWAS560,30073
SEEDGWAS561,30074
SEEDGWAS562,30075
SEEDGWAS563,30076
SEEDGWAS564,30078
SEEDGWAS565,30112
SEEDGWAS567,30140
SEEDGWAS568,30148
SEEDGWAS569,30153
SEEDGWAS57,6727
SEEDGWAS570,30165
SEEDGWAS572,30183
SEEDGWAS573,30185
SEEDGWAS574,30190
SEEDGWAS576,30230
SEEDGWAS577,30231
SEEDGWAS578,30243
SEEDGWAS579,30246
SEEDGWAS581,30249
SEEDGWAS582,30251
SEEDGWAS584,30254
SEEDGWAS585,30271
SEEDGWAS586,30278
SEEDGWAS587,30283
SEEDGWAS588,11
SEEDGWAS589,41
SEEDGWAS59,6747
SEEDGWAS590,819
SEEDGWAS591,2235
SEEDGWAS592,3188
SEEDGWAS593,3433
SEEDGWAS594,3683
SEEDGWAS595,5468
SEEDGWAS596,5875
SEEDGWAS597,6362
SEEDGWAS598,6694
SEEDGWAS6,2121
SEEDGWAS60,6751
SEEDGWAS600,7150
SEEDGWAS601,8340
SEEDGWAS602,8351
SEEDGWAS603,8353
SEEDGWAS604,8365
SEEDGWAS605,8370
SEEDGWAS606,8871
SEEDGWAS609,8977
SEEDGWAS610,9818
SEEDGWAS611,9849
SEEDGWAS612,11401
SEEDGWAS613,11402
SEEDGWAS614,11461
SEEDGWAS615,11717
SEEDGWAS616,11720
SEEDGWAS617,11727
SEEDGWAS618,11735
SEEDGWAS619,11793
SEEDGWAS620,11819
SEEDGWAS621,12082
SEEDGWAS622,12590
SEEDGWAS623,12735
SEEDGWAS624,12800
SEEDGWAS625,12801
SEEDGWAS626,13147
SEEDGWAS627,13434
SEEDGWAS628,15417
SEEDGWAS63,6766
SEEDGWAS632,16726
SEEDGWAS634,16804
SEEDGWAS636,17542
SEEDGWAS637,17557
SEEDGWAS639,20672
SEEDGWAS64,6800
SEEDGWAS640,20724
SEEDGWAS641,22230
SEEDGWAS642,23395
SEEDGWAS644,24085
SEEDGWAS645,24270
SEEDGWAS647,24668
SEEDGWAS648,24679
SEEDGWAS649,25010
SEEDGWAS65,6977
SEEDGWAS650,25410
SEEDGWAS651,25780
SEEDGWAS652,25781
SEEDGWAS653,25788
SEEDGWAS655,25963
SEEDGWAS656,26171
SEEDGWAS657,26175
SEEDGWAS658,26179
SEEDGWAS659,27045
SEEDGWAS66,7061
SEEDGWAS660,27106
SEEDGWAS661,27188
SEEDGWAS662,27495
SEEDGWAS663,27821
SEEDGWAS664,27828
SEEDGWAS665,27898
SEEDGWAS666,28308
SEEDGWAS667,28319
SEEDGWAS668,28323
SEEDGWAS669,28461
SEEDGWAS670,28539
SEEDGWAS671,28776
SEEDGWAS672,28838
SEEDGWAS674,29056
SEEDGWAS675,29287
SEEDGWAS676,30259
SEEDGWAS677,52
SEEDGWAS678,67
SEEDGWAS68,7085
SEEDGWAS680,277
SEEDGWAS681,1492
SEEDGWAS682,1902
SEEDGWAS683,1915
SEEDGWAS684,1940
SEEDGWAS685,2127
SEEDGWAS686,3436
SEEDGWAS687,3439
SEEDGWAS689,5739
SEEDGWAS69,7091
SEEDGWAS690,5740
SEEDGWAS692,5915
SEEDGWAS693,5958
SEEDGWAS694,5962
SEEDGWAS695,6297
SEEDGWAS696,6485
SEEDGWAS697,6623
SEEDGWAS698,6660
SEEDGWAS699,6662
SEEDGWAS700,6676
SEEDGWAS701,6681
SEEDGWAS702,6756
SEEDGWAS703,6784
SEEDGWAS704,6791
SEEDGWAS705,6794
SEEDGWAS706,6901
SEEDGWAS707,6902
SEEDGWAS71,7107
SEEDGWAS710,7082
SEEDGWAS711,7084
SEEDGWAS712,7092
SEEDGWAS713,7098
SEEDGWAS714,7101
SEEDGWAS715,7149
SEEDGWAS716,7156
SEEDGWAS717,7163
SEEDGWAS718,7196
SEEDGWAS719,7205
SEEDGWAS72,7152
SEEDGWAS720,7210
SEEDGWAS721,7233
SEEDGWAS722,7256
SEEDGWAS723,7275
SEEDGWAS724,7352
SEEDGWAS725,7362
SEEDGWAS726,7363
SEEDGWAS728,7450
SEEDGWAS729,7591
SEEDGWAS73,7204
SEEDGWAS730,7607
SEEDGWAS732,7626
SEEDGWAS733,7650
SEEDGWAS734,7654
SEEDGWAS735,7660
SEEDGWAS736,7661
SEEDGWAS737,7682
SEEDGWAS738,7683
SEEDGWAS739,7691
SEEDGWAS740,7693
SEEDGWAS741,7694
SEEDGWAS743,7703
SEEDGWAS744,7705
SEEDGWAS746,8174
SEEDGWAS748,8342
SEEDGWAS749,8349
SEEDGWAS751,8901
SEEDGWAS752,8909
SEEDGWAS753,8994
SEEDGWAS754,9180
SEEDGWAS755,9346
SEEDGWAS756,9353
SEEDGWAS757,9398
SEEDGWAS758,9463
SEEDGWAS759,9469
SEEDGWAS76,7230
SEEDGWAS760,9482
SEEDGWAS761,9491
SEEDGWAS763,9517
SEEDGWAS764,9606
SEEDGWAS765,9658
SEEDGWAS768,9675
SEEDGWAS769,9730
SEEDGWAS77,7243
SEEDGWAS771,9766
SEEDGWAS772,9770
SEEDGWAS773,9779
SEEDGWAS774,10336
SEEDGWAS775,11153
SEEDGWAS776,11182
SEEDGWAS777,11417
SEEDGWAS778,11423
SEEDGWAS780,11560
SEEDGWAS782,11700
SEEDGWAS783,11716
SEEDGWAS784,11732
SEEDGWAS785,11734
SEEDGWAS786,11741
SEEDGWAS787,11761
SEEDGWAS788,11766
SEEDGWAS789,11782
SEEDGWAS790,11783
SEEDGWAS791,11836
SEEDGWAS792,11862
SEEDGWAS793,11998
SEEDGWAS794,12068
SEEDGWAS795,12075
SEEDGWAS796,12146
SEEDGWAS797,12189
SEEDGWAS798,12191
SEEDGWAS799,12195
SEEDGWAS8,3473
SEEDGWAS80,7250
SEEDGWAS800,12351
SEEDGWAS801,12354
SEEDGWAS802,12516
SEEDGWAS803,12548
SEEDGWAS804,12613
SEEDGWAS805,12625
SEEDGWAS806,12626
SEEDGWAS807,12641
SEEDGWAS808,12681
SEEDGWAS809,12764
SEEDGWAS81,7290
SEEDGWAS810,12831
SEEDGWAS812,12889
SEEDGWAS814,12936
SEEDGWAS815,12939
SEEDGWAS816,12940
SEEDGWAS817,12964
SEEDGWAS818,12966
SEEDGWAS819,12970
SEEDGWAS820,12983
SEEDGWAS821,12990
SEEDGWAS822,12992
SEEDGWAS823,12999
SEEDGWAS824,13001
SEEDGWAS825,13012
SEEDGWAS826,13021
SEEDGWAS827,13054
SEEDGWAS828,13057
SEEDGWAS829,13062
SEEDGWAS83,7357
SEEDGWAS830,13064
SEEDGWAS831,13066
SEEDGWAS832,13103
SEEDGWAS833,13111
SEEDGWAS834,14302
SEEDGWAS835,14308
SEEDGWAS836,14322
SEEDGWAS837,14351
SEEDGWAS838,14822
SEEDGWAS839,14935
SEEDGWAS840,15279
SEEDGWAS841,15329
SEEDGWAS843,15781
SEEDGWAS844,15805
SEEDGWAS845,15806
SEEDGWAS846,16015
SEEDGWAS847,16054
SEEDGWAS848,16060
SEEDGWAS85,7384
SEEDGWAS850,16283
SEEDGWAS851,16412
SEEDGWAS852,16477
SEEDGWAS853,16489
SEEDGWAS854,16788
SEEDGWAS855,16819
SEEDGWAS857,16921
SEEDGWAS858,16925
SEEDGWAS859,16931
SEEDGWAS860,17053
SEEDGWAS861,17078
SEEDGWAS862,17099
SEEDGWAS864,17572
SEEDGWAS865,17582
SEEDGWAS866,17590
SEEDGWAS867,17740
SEEDGWAS868,19348
SEEDGWAS869,19351
SEEDGWAS87,7473
SEEDGWAS871,19389
SEEDGWAS872,19392
SEEDGWAS873,20038
SEEDGWAS874,20076
SEEDGWAS875,20648
SEEDGWAS876,20688
SEEDGWAS877,20736
SEEDGWAS878,20737
SEEDGWAS879,20909
SEEDGWAS880,20920
SEEDGWAS881,20931
SEEDGWAS882,21306
SEEDGWAS883,21344
SEEDGWAS885,21724
SEEDGWAS886,21755
SEEDGWAS887,21861
SEEDGWAS888,21869
SEEDGWAS889,22061
SEEDGWAS89,7495
SEEDGWAS890,22470
SEEDGWAS891,22581
SEEDGWAS892,22589
SEEDGWAS893,22673
SEEDGWAS894,22767
SEEDGWAS895,23178
SEEDGWAS896,23200
SEEDGWAS897,23204
SEEDGWAS898,23316
SEEDGWAS899,23331
SEEDGWAS9,5368
SEEDGWAS90,7587
SEEDGWAS900,23354
SEEDGWAS901,23390
SEEDGWAS902,23487
SEEDGWAS903,23510
SEEDGWAS905,23581
SEEDGWAS906,23708
SEEDGWAS907,23715
SEEDGWAS908,23870
SEEDGWAS909,23881
SEEDGWAS91,7621
SEEDGWAS910,23894
SEEDGWAS911,23895
SEEDGWAS912,23900
SEEDGWAS913,23901
SEEDGWAS914,23906
SEEDGWAS915,23907
SEEDGWAS917,23926
SEEDGWAS918,24030
SEEDGWAS919,24107
SEEDGWAS92,7624
SEEDGWAS920,24139
SEEDGWAS921,24159
SEEDGWAS922,24169
SEEDGWAS923,24170
SEEDGWAS925,24319
SEEDGWAS927,24407
SEEDGWAS928,24410
SEEDGWAS929,24411
SEEDGWAS93,7625
SEEDGWAS930,24421
SEEDGWAS931,24426
SEEDGWAS932,24429
SEEDGWAS933,24619
SEEDGWAS934,24652
SEEDGWAS935,24754
SEEDGWAS936,24774
SEEDGWAS937,24787
SEEDGWAS938,24816
SEEDGWAS94,7637
SEEDGWAS940,24941
SEEDGWAS941,24983
SEEDGWAS942,25062
SEEDGWAS943,25067
SEEDGWAS944,25114
SEEDGWAS945,25115
SEEDGWAS946,25129
SEEDGWAS947,25132
SEEDGWAS948,25134
SEEDGWAS949,25137
SEEDGWAS95,7658
SEEDGWAS950,25195
SEEDGWAS951,25200
SEEDGWAS952,25201
SEEDGWAS953,25216
SEEDGWAS954,25244
SEEDGWAS955,25253
SEEDGWAS956,25355
SEEDGWAS958,25413
SEEDGWAS959,25416
SEEDGWAS96,7664
SEEDGWAS960,25434
SEEDGWAS961,25444
SEEDGWAS963,25613
SEEDGWAS964,25706
SEEDGWAS966,25743
SEEDGWAS967,25754
SEEDGWAS968,25758
SEEDGWAS969,25760
SEEDGWAS970,25769
SEEDGWAS971,25771
SEEDGWAS973,25804
SEEDGWAS975,25845
SEEDGWAS976,25855
SEEDGWAS977,25858
SEEDGWAS978,26109
SEEDGWAS979,26111
SEEDGWAS98,7695
SEEDGWAS980,26122
SEEDGWAS981,26131
SEEDGWAS982,26178
SEEDGWAS983,26345
SEEDGWAS984,26365
SEEDGWAS985,26495
SEEDGWAS986,26515
SEEDGWAS987,26580
SEEDGWAS989,26595
SEEDGWAS99,7708
SEEDGWAS991,26751
SEEDGWAS992,26773
SEEDGWAS993,26788
SEEDGWAS994,26831
SEEDGWAS995,26835
SEEDGWAS997,26852
SEEDGWAS998,26854
SEEDGWAS999,26969
